linc_#,prop_class,area_city,community,address,status,list_price,postal_code,sold_date,sold_price,listing_id_#,dom,flrarea_sf,totflrarea,rooms_ag,bedrms_ag,beds,full_baths,half_baths,baths,ensuite,yr_built,style,front_exp,frontagem,fp_y_n,encl_park,parking,condo_name,construction_type,flooring,list_pr___sqft,#_finished_levels,cumulative_dom,cumulative_domls,days_on_mls,bsmt_dev,garage_y_n,price_per_sqft,sold_pr___list_pr_ratio,price,sold_price_sq_ft,buyer_firm_1_-_office_name,listing_firm_1_-_office_name,legal_block,legal_lot,lot_sq_metres,legal_plan,full_address,location,latitude,longitude
16662983,DUPLEX,Edmonton,Glengarry,8813 137 Avenue,S,319900,T5E 1Y3,2007-05-24,310000,E3090322,21,992.43,92.2,4,2,3,1,0,1.0,N,1964,BUNG,N,18.9,N,1,Single Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",322.34,2,21,20,20,F-FIN,Yes,312.36,96.91,310000,312.36,Royal Lepage Best Locations,Royal Lepage Best Locations,14,16A,346.83,5664MC,"8813 137 Avenue, Edmonton, Alberta, Canada","8813, 137 Avenue NW, Glengarry, Northern Mature Area, Edmonton, Alberta, T5E 3J4, Canada",53.5992426,-113.4786416
0014064539,SF,Edmonton,Sakaw,1020 61 Street,S,365000,T6L 2G5,2024-03-10,383000,E4375153,9,894.37,83.09,6,3,3,1,1,1.1,N,1982,SPLT4,E,0.0,N,0,"Double Garage Detached, Over Sized",,FRAME,"Laminate Flooring, Linoleum",408.11,3,9,9,9,P-FIN,Yes,428.23,104.93,383000,428.23,Grassroots Realty Group,YEGPro Realty,35,45,557.19,7722531,"1020 61 Street, Edmonton, Alberta, Canada","61 Street NW, McConachie, Pilot Sound, Edmonton, Alberta, T5Y 3N1, Canada",53.6303111,-113.4345621
16507981,DUPLEX,Edmonton,Thorncliff,8409 175 Street,S,215900,T5T 0J9,2012-04-30,200000,E3293941,37,960.14,89.2,5,2,2,2,0,2.0,N,1972,BLEVL,W,0.0,N,0,Parking Pad Cement/Paved,,CONCR,"Carpet, Linoleum",224.86,1,37,37,37,F-FIN,No,208.3,92.64,200000,208.3,Professional Realty Group,RE/MAX Real Estate,7,38B,441.37,5908RS,"8409 175 Street, Edmonton, Alberta, Canada","175 Street NW, Place LaRue, Northwest Industrial, Edmonton, Alberta, T5S 2S1, Canada",53.5408486,-113.6227545
12791208,SF,Edmonton,Menisa,1131 68 Street NW,S,354900,T6K 2K3,2013-06-14,340000,E3339147,21,1246.46,115.8,9,3,4,2,1,2.1,Y,1977,BUNG,W,0.0,N,2,Double Garage Detached,,FRAME,"Carpet, Linoleum",284.73,2,21,20,20,F-FIN,Yes,272.77,95.8,340000,272.77,MaxWell Progressive,RE/MAX Elite,34,11,0.0,7621269,"1131 68 Street NW, Edmonton, Alberta, Canada","1131, 68 Street NW, Menisa, Knottwood, Mill Woods, Edmonton, Alberta, T6K 3Y9, Canada",53.4400876,-113.4409993
14433064,DUPLEX,Edmonton,Kenilworth,6011 84 Avenue,S,305000,T6B 0H3,2017-02-17,292500,E4043324,101,964.45,89.6,6,3,5,2,0,2.0,N,1964,BUNG,N,0.0,N,1,Single Garage Detached,,FRAME,"Carpet, Carpet Over Hardwood, Laminate Flooring",316.24,2,101,101,101,F-FIN,Yes,303.28,95.9,292500,303.28,NOW Real Estate Group,RE/MAX Real Estate,66,10A,322.58,6932MC,"6011 84 Avenue, Edmonton, Alberta, Canada","6011, 84 Avenue NW, Kenilworth, Edmonton, Alberta, T6B 0L1, Canada",53.5192429,-113.4259406
11401734,COND,Edmonton,Lago Lindo,6 17409 95 Street,S,164900,T5Z 2A9,2021-06-18,163900,E4234985,69,1220.09,113.35,6,3,3,1,1,1.1,N,1981,ST2,N,0.0,Y,0,2 Outdoor Stalls,Heathwood,FRAME,"Carpet, Laminate Flooring",135.15,2,69,69,69,U-FIN,No,134.33,99.39,163900,134.33,Exp Realty,RE/MAX Excellence,,,318.66,8222839,"6 17409 95 Street, Edmonton, Alberta, Canada",,,
26172312,SF,Edmonton,Oleskiw,336 WHISTON Close,S,789000,T6M 2C7,2006-05-23,740000,E3051025,101,3495.04,324.7,10,5,5,5,0,5.0,Y,1997,ST2,S,0.0,Y,3,"Heated, Insulated, Triple Garage Attached",,FRAME,"Carpet, Ceramic Tile, Linoleum",225.75,3,101,99,99,F-FIN,Yes,211.73,93.79,740000,211.73,Realty Executives North Star,RE/MAX Excellence,13,20,701.81,9423063,"336 WHISTON Close, Edmonton, Alberta, Canada","336, Whiston Close NW, Oleskiw, Wolf Willow, West Jasper Place, Edmonton, Alberta, T6M 1A2, Canada",53.4952773,-113.6116789
16047284,SF,Edmonton,Lansdowne,12404 LANSDOWNE Drive,S,567400,T6H 4L5,2012-08-09,546000,E3300918,91,1513.4,140.6,8,3,4,2,1,2.1,Y,1967,BUNG,SW,0.0,N,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",374.92,2,91,90,90,F-FIN,Yes,360.78,96.23,546000,360.78,Logic Realty,Logic Realty,22,15,761.81,1800N,"12404 LANSDOWNE Drive, Edmonton, Alberta, Canada","12404, Lansdowne Drive NW, Lansdowne, Whitemud Creek Ravine North, Edmonton, Alberta, T6R 2V4, Canada",53.484232,-113.548745
0019437350,SF,Edmonton,Forest Heights,10524 80 Street,S,450000,T6A 3J7,2025-07-31,433000,E4448542,13,970.26,90.14,5,2,2,1,0,1.0,N,1952,BUNG,E,0.0,N,0,Single Garage Detached,,FRAME,"Carpet, Laminate Flooring, Vinyl Plank",463.79,1,13,13,13,P-FIN,Yes,446.27,96.22,433000,446.27,RE/MAX Excellence,Exp Realty,38,18,0.0,2965HW,"10524 80 Street, Edmonton, Alberta, Canada","10524, 80 Street NW, Forest Heights, Edmonton, Alberta, T6A 3X4, Canada",53.5486904,-113.4513083
11046638,SF,Edmonton,Lago Lindo,17111 92 Street,S,328900,T5Z 2N1,2013-03-08,305000,E3321891,88,1309.97,121.7,7,2,3,3,0,3.0,Y,1983,BUNG,W,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile",251.08,2,88,83,83,F-FIN,Yes,232.83,92.73,305000,232.83,Liv Real Estate,RE/MAX Real Estate,8,59,548.5,8022146,"17111 92 Street, Edmonton, Alberta, Canada","17111, 92 Street NW, Lago Lindo, Lake District, Edmonton, Alberta, T5Z 3A1, Canada",53.6332122,-113.481414
14016844,DUPLEX,Edmonton,Caernarvon,11624 152 Avenue,S,309000,T5X 1C4,2022-07-14,299000,E4295768,50,1114.6,103.55,6,3,6,2,1,2.1,Y,1973,BLEVL,S,0.0,N,0,"On Street, Rear Drive Access",,FRAME,"Carpet, Ceramic Tile, Vinyl Plank",277.23,2,50,50,50,F-FIN,No,268.26,96.76,299000,268.26,Liv Real Estate,Exp Realty,7,89,480.46,2316TR,"11624 152 Avenue, Edmonton, Alberta, Canada","11624, 152 Avenue NW, Caernarvon, Castle Downs, Edmonton, Alberta, T5X 1Y7, Canada",53.6121706,-113.5226842
0038737417,SF,Edmonton,Glenridding Ravine,15804 29 Avenue,S,790000,T6W 4X4,2025-04-02,775000,E4422596,38,2475.7,230.0,7,3,3,3,1,3.1,Y,2022,ST2,S,0.0,Y,0,"Double Garage Attached, Over Sized",,FRAME,"Carpet, Vinyl Plank",319.1,3,38,38,38,F-FIN,Yes,313.04,98.1,775000,313.04,Royal LePage Prestige Realty,MaxWell Devonshire Realty,8,39,659.08,2022426,"15804 29 Avenue, Edmonton, Alberta, Canada","29 Avenue NW, Silver Berry, West Meadows, The Meadows, Edmonton, Alberta, T6T 1P5, Canada",53.4594573,-113.3904544
11146628,COND,Edmonton,Oliver,903 9916 113 Street,S,239900,T5K 2N3,2015-03-26,228500,E3398461,73,839.58,78.0,5,2,2,2,0,2.0,Y,1981,APART,SE,0.0,N,0,"Heated, Underground",Central Park,CONCR,"Carpet, Ceramic Tile",285.74,1,73,73,73,NBASE,No,272.16,95.25,228500,272.16,RE/MAX Excellence,RE/MAX River City,,,36.3,8722944,"903 9916 113 Street, Edmonton, Alberta, Canada",,,
0038730818,COND,Edmonton,Laurier Heights,8411 149 Street NW,S,599900,T5R 1B3,2022-03-23,599900,E4271169,104,1696.18,157.58,6,3,3,3,0,3.0,Y,2019,ST2,W,0.0,N,0,Double Garage Detached,No Name,FRAME,"Carpet, Ceramic Tile, Vinyl Plank",353.68,3,377,374,103,F-FIN,No,353.68,100.0,599900,353.68,Logic Realty,Exp Realty,0,,342.53,2022339,"8411 149 Street NW, Edmonton, Alberta, Canada","149 Street NW, Rio Terrace Neighbourhood, River Valley Laurier, Jasper Place, Edmonton, Alberta, T6H 4J8, Canada",53.5082627,-113.5780607
29374030,SF,Edmonton,Hodgson,237 HILLIARD Green,S,548800,T6R 3G5,2017-05-08,536000,E4058494,32,2139.86,198.8,8,3,4,3,1,3.1,Y,2002,ST2,NE,0.0,Y,2,"Double Garage Attached, Insulated, Over Sized, See Remarks",,FRAME,"Ceramic Tile, Hardwood, Wall to Wall Carpet",256.46,3,32,29,29,F-FIN,Yes,250.48,97.67,536000,250.48,Zolo Realty,Century 21 Platinum Realty,160,2,426.8,223933,"237 HILLIARD Green, Edmonton, Alberta, Canada","237, Hilliard Green NW, Hodgson, Terwillegar Heights, Edmonton, Alberta, T6R 3L6, Canada",53.45996,-113.5620067
12077061,COND,Edmonton,Blue Quill,748 SADDLEBACK Road,S,246000,T6J 5E6,2025-01-31,239640,E4413356,80,1080.27,100.36,6,3,3,1,1,1.1,N,1979,ST2,S,0.0,N,0,Stall,Blue Quill Park Est,FRAME,"Carpet, Vinyl Plank",227.72,3,173,172,80,F-FIN,No,221.83,97.41,239640,221.83,RE/MAX Elite,Mozaic Realty Group,,,0.0,8121519,"748 SADDLEBACK Road, Edmonton, Alberta, Canada","Saddleback Road NW, Blue Quill, Kaskitayo, Edmonton, Alberta, T6J 5V3, Canada",53.4612427,-113.5191369
0039091525,SF,Edmonton,The Uplands,2222 191A Street,S,474900,T6M 1R2,2023-03-09,449900,E4317761,140,1548.06,143.82,7,3,3,2,1,2.1,Y,2022,ST2,NE,0.0,N,2,Double Garage Attached,,FRAME,"Carpet, Vinyl Plank",306.77,2,140,140,140,U-FIN,Yes,290.62,94.74,449900,290.62,Kairali Realty Inc.,Bode,1,5,0.0,2220377,"2222 191A Street, Edmonton, Alberta, Canada","191A Street NW, River's Edge, Riverview, Edmonton, Alberta, T6M 0J3, Canada",53.4560351,-113.6525329
35799931,SF,Edmonton,Albany,174 ALBANY Drive,S,524900,T6V 0J1,2015-03-20,527500,E3405083,17,2558.58,237.7,9,4,4,2,1,2.1,Y,2014,ST2,E,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",205.15,2,107,107,17,U-FIN,Yes,206.17,100.5,527500,206.17,The Good Real Estate Company,Royal Lepage Arteam Realty,4,10,0.0,1323863,"174 ALBANY Drive, Edmonton, Alberta, Canada","Albany Drive NW, Albany, The Palisades, Edmonton, Alberta, T6V 1J6, Canada",53.6304146,-113.5488599
16263014,SF,Edmonton,Kilkenny,7324 147 Avenue NW,S,134900,T5C 2T1,2000-10-25,130000,E2019227,60,1189.41,110.5,6,3,4,1,2,1.2,N,1969,BUNG,S,0.0,N,2,Double Garage Detached,,FRAME,"Linoleum, Wall to Wall Carpet",113.42,2,60,58,58,F-FIN,Yes,109.3,96.37,130000,109.3,Royal Lepage Arteam Realty,RE/MAX Real Estate,24,14,0.0,6143NY,"7324 147 Avenue NW, Edmonton, Alberta, Canada","7324, 147 Avenue NW, Kilkenny, Londonderry, Northern Mature Area, Edmonton, Alberta, T5C 0R9, Canada",53.6086862,-113.4533716
19642925,SF,Edmonton,Bellevue,11223 70 Street NW,S,79900,,2000-06-14,77300,E2008456,58,824.51,76.6,4,2,4,2,0,2.0,N,1947,BUNG,,10.0,N,1,Single Garage Detached,,FRAME,"Carpet Over Hardwood, Hardwood, Non-Ceramic Tile",96.91,1,58,55,55,F-FIN,No,93.75,96.75,77300,93.75,Royal Lepage Noralta Real Estate,RE/MAX Excellence,11,7,0.0,2677Q,"11223 70 Street NW, Edmonton, Alberta, Canada","11223, 70 Street NW, Bellevue, Greater Highlands, Edmonton, Alberta, T5B 4E4, Canada",53.5638622,-113.4450662
16825466,SF,Edmonton,Westbrook Estates,19 Marlboro Road,S,765000,T6J 2C7,2020-11-23,734000,E4213677,74,2151.92,199.92,8,4,5,3,1,3.1,Y,1968,SPLT4,NW,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Hardwood",355.5,4,193,193,74,F-FIN,Yes,341.09,95.95,734000,341.09,RE/MAX Professionals,RE/MAX Professionals,5,21,0.0,5508MC,"19 Marlboro Road, Edmonton, Alberta, Canada","Marlboro Road NW, Westbrook Estates, Edmonton, Alberta, T6R 2A1, Canada",53.4706532,-113.5541165
0011274560,COND,Edmonton,Meyonohk,65 2703 79 Street,S,149900,T6K 3Z6,2024-08-23,151500,E4403203,1,1040.22,96.64,7,2,2,1,0,1.0,N,1982,BUNG,W,0.0,N,0,Stall,Emerald Place III,FRAME,"Laminate Flooring, Non-Ceramic Tile",144.1,1,1,1,1,NBASE,No,145.64,101.07,151500,145.64,MaxWell Devonshire Realty,RE/MAX Real Estate,,,256.32,8421293,"65 2703 79 Street, Edmonton, Alberta, Canada",,,
33254665,DUPLEX,Edmonton,Ambleside,150 AMBLESIDE Drive,S,639900,T6W 0H6,2021-06-09,639900,E4238561,55,1756.67,163.2,4,1,4,2,1,2.1,Y,2011,BUNG,E,0.0,Y,0,"Double Garage Attached, Heated, Insulated, Over Sized",,FRAME,"Carpet, Ceramic Tile, Hardwood",364.27,2,55,55,55,F-FIN,Yes,364.27,100.0,639900,364.27,RE/MAX River City,RE/MAX PREFERRED CHOICE,8,50,554.17,824509,"150 AMBLESIDE Drive, Edmonton, Alberta, Canada","Ambleside Drive SW, Ambleside, Windermere, Edmonton, Alberta, T6W 2Z4, Canada",53.4340964,-113.598792
31511661,SF,Edmonton,Brintnell,4705 164A Avenue,S,428800,T5Y 0C8,2015-05-18,418000,E3409141,44,1396.08,129.7,6,3,5,3,0,3.0,Y,2006,BLEVL,N,11.0,N,2,Double Garage Attached,,FRAME,"Hardwood, Laminate Flooring",307.15,2,44,44,44,F-FIN,Yes,299.41,97.48,418000,299.41,MaxWell Polaris,RE/MAX Elite,25,12,395.79,620153,"4705 164A Avenue, Edmonton, Alberta, Canada","4705, 164A Avenue NW, Brintnell, Pilot Sound, Edmonton, Alberta, T5Y 0S4, Canada",53.6247634,-113.4095512
0031232325,SF,Edmonton,Leger,1330 LATTA Crescent,S,539900,T6R 3T3,2023-06-25,575000,E4346790,3,2109.51,195.98,7,3,4,3,1,3.1,Y,2006,ST2,N,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Hardwood, Linoleum",255.94,3,3,3,3,F-FIN,Yes,272.58,106.5,575000,272.58,Royal LePage Noralta Real Estate,RE/MAX Elite,155,159,504.54,0524501,"1330 LATTA Crescent, Edmonton, Alberta, Canada","1330, Latta Crescent NW, Leger, Oak Hills, Terwillegar Heights, Edmonton, Alberta, T6R 0R9, Canada",53.4566801,-113.5757418
21225504,SF,Edmonton,Pleasantview,5524 109 Street,S,1397000,T6H 3A6,2017-02-21,1315000,E4045854,70,3581.15,332.7,8,4,5,4,1,4.1,Y,2016,ST2,W,0.0,Y,2,"Double Garage Attached, Over Sized",,FRAME,"Carpet, Ceramic Tile, Hardwood",390.1,3,70,70,70,F-FIN,Yes,367.2,94.13,1315000,367.2,RE/MAX Excellence,Lange Realty Ltd,4,7,0.0,78NY,"5524 109 Street, Edmonton, Alberta, Canada","109 Street NW, Blatchford, Edmonton, Alberta, T5G 3A6, Canada",53.5657597,-113.5063355
0035098425,SF,Edmonton,Westmount,12809 WOODBEND Place,S,1849900,T5N 3V3,2024-09-26,1820000,E4404555,23,2793.88,259.56,6,3,5,3,1,3.1,Y,2016,ST2,NE,0.0,Y,0,Double Garage Attached,,FRAME,"Ceramic Tile, Cork Flooring, Hardwood",662.13,3,23,23,23,F-FIN,Yes,651.42,98.38,1820000,651.42,MaxWell Polaris,RE/MAX Elite,1,13,1207.93,1220386,"12809 WOODBEND Place, Edmonton, Alberta, Canada","12809, Woodbend Place NW, Westmount, Western Mature Area, Edmonton, Alberta, T5N 0M3, Canada",53.5471142,-113.5436699
0029732724,COND,Edmonton,Beaumaris,411 11260 153 Avenue,S,209000,T5X 6E7,2023-03-31,203000,E4330860,20,829.9,77.1,5,1,1,1,1,1.1,Y,2002,APART,W,0.0,N,0,"Heated, Parkade, Underground",Sierras On The Lake,FRAME,Non-Ceramic Tile,251.84,1,20,20,20,NBASE,Yes,244.61,97.13,203000,244.61,RE/MAX Real Estate,RE/MAX Excellence,,,67.12,0227902,"411 11260 153 Avenue, Edmonton, Alberta, Canada",,,
15918063,SF,Edmonton,Sherbrooke,12230 127 Street NW,S,88900,,2000-01-12,83500,E9925212,34,971.98,90.3,4,2,4,2,0,2.0,N,1953,BUNG,E,0.0,N,1,Single Garage Detached,,FRAME,"Carpet, Hardwood, Linoleum",91.46,2,34,27,27,REMKS,No,85.91,93.93,83500,85.91,Century 21 Metro City,Century 21 All Stars Realty Ltd,5,37,0.0,4068HW,"12230 127 Street NW, Edmonton, Alberta, Canada","12230, 127 Street NW, Sherbrooke, Western Mature Area, Edmonton, Alberta, T5L 0Z9, Canada",53.5779425,-113.5416629
36708881,DUPLEX,Edmonton,Westwood,1 12042 101 Street,S,399900,T5G 2C1,2015-11-19,395000,E3434840,42,1515.56,140.8,6,3,3,2,1,2.1,Y,2015,ST2,E,0.0,N,0,Double Garage Detached,,FRAME,"Carpet, Ceramic Tile, Hardwood",263.86,2,42,42,42,U-FIN,Yes,260.63,98.77,395000,260.63,MaxWell Polaris,RE/MAX Real Estate,1,70,0.0,1522906,"1 12042 101 Street, Edmonton, Alberta, Canada","12042, 101 Street NW, Westwood, Avenue District, Edmonton, Alberta, T5G 1Z1, Canada",53.5748025,-113.4940852
26180109,COND,Edmonton,Downtown,1808 9918 101 Street NW,S,99800,,2001-12-15,98000,E2122278,56,710.42,66.0,4,1,1,1,0,1.0,N,1978,,,0.0,N,1,Underground,Renaissance Place,BLOCK,Hardwood,140.48,0,56,53,53,,No,137.95,98.2,98000,137.95,Royal Lepage Arteam Realty,RE/MAX Real Estate,175,,0.0,9423146,"1808 9918 101 Street NW, Edmonton, Alberta, Canada","Canada Post, 101 Street NW, Downtown, Central Core, Edmonton, Alberta, T5J 1N7, Canada",53.5400646,-113.4936404
16428369,SF,Edmonton,Hazeldean,9764 65 Avenue NW,S,88500,,2000-02-07,85500,E2001162,21,656.6,61.0,4,2,2,1,0,1.0,N,1942,BUNG,,0.0,N,2,Double Garage Detached,,FRAME,"Carpet, Linoleum",134.79,1,21,19,19,P-FIN,Yes,130.22,96.61,85500,130.22,MaxWell Devonshire Realty,RE/MAX Real Estate Centre,27,2,0.0,6045HW,"9764 65 Avenue NW, Edmonton, Alberta, Canada","9764, 65 Avenue NW, Hazeldean, Mill Creek South, Greater Strathcona, Edmonton, Alberta, T6E 0M2, Canada",53.5018756,-113.4828434
0037334539,COND,Edmonton,Ermineskin,1209 2755 109 Street,S,384900,T6J 5S4,2022-05-27,361000,E4276617,107,961.0,89.28,5,2,2,1,1,1.1,Y,2016,APART,W,0.0,N,1,"Heated, Underground",Shepherdâ€™s Garden Heritage,STEEL,"Ceramic Tile, Engineered Wood",400.52,1,107,107,107,NBASE,Yes,375.65,93.79,361000,375.65,Homes & Gardens Real Estate Limited,Homes & Gardens Real Estate Limited,,,0.0,1623512,"1209 2755 109 Street, Edmonton, Alberta, Canada","Petro Canada, 109 Street NW, Downtown, Central Core, Edmonton, Alberta, T5K 1H5, Canada",53.5385263,-113.5087953
30084669,SF,Edmonton,Summerside,7932 14 Avenue SW,S,399800,T6X 1H3,2015-09-02,387500,E3417362,98,1412.22,131.2,7,3,3,2,1,2.1,Y,2005,ST2,S,0.0,Y,0,Double Garage Detached,,FRAME,"Carpet, Laminate Flooring, Linoleum",283.1,2,98,98,98,U-FIN,Yes,274.39,96.92,387500,274.39,MaxWell Polaris,Century 21 A.L.L. Stars Realty Ltd,21,33,331.19,324569,"7932 14 Avenue SW, Edmonton, Alberta, Canada","7932, 14 Avenue SW, Summerside, Ellerslie, Edmonton, Alberta, T6X 0C7, Canada",53.4209547,-113.4558924
13929468,COND,Edmonton,Lorelei,10640 BEAUMARIS Road,S,199900,T5X 3N4,2012-12-03,190000,E3319334,35,1060.24,98.5,6,3,3,1,1,1.1,N,1977,ST2,NW,0.0,N,0,Stall,Beaumaris Square,FRAME,"Carpet, Ceramic Tile, Laminate Flooring",188.54,2,35,34,34,P-FIN,No,179.2,95.05,190000,179.2,Realtyinet Inc,MaxWell Devonshire Realty,,,294.44,7820341,"10640 BEAUMARIS Road, Edmonton, Alberta, Canada","Beaumaris Road NW, Beaumaris, Castle Downs, Edmonton, Alberta, T5X 2R2, Canada",53.6218292,-113.5116564
22510300,COND,Edmonton,Boyle Street,102 8811 106A Avenue,S,244900,T5H 3Y7,2008-07-02,228000,E3137140,93,1205.56,112.0,5,2,2,2,0,2.0,Y,1992,APART,S,0.0,Y,0,"Double Indoor, Heated, Underground",Cambridge Court,FRAME,"Carpet, Linoleum",203.14,1,239,238,93,,No,189.12,93.1,228000,189.12,RE/MAX Elite,RE/MAX Real Estate,,,160.0,9221528,"102 8811 106A Avenue, Edmonton, Alberta, Canada",,,
33749251,SF,Edmonton,Ambleside,2855 ANDERSON Place,S,558880,T6W 0V7,2016-08-29,540000,E4023355,91,2177.54,202.3,8,3,3,2,1,2.1,Y,2011,ST2,E,12.25,Y,2,"Double Garage Attached, Front Drive Access, Heated, Insulated",,FRAME,"Carpet, Ceramic Tile, Hardwood",256.66,2,91,91,91,U-FIN,Yes,247.99,96.62,540000,247.99,Lange Realty Ltd,Royal Lepage Arteam Realty,10,93,0.0,920939,"2855 ANDERSON Place, Edmonton, Alberta, Canada","Anderson Place SW, Ambleside, Windermere, Edmonton, Alberta, T6W 4H3, Canada",53.4276212,-113.612601
31863905,COND,Edmonton,Cromdale,2409 11214 80 Street,S,219900,T5B 4X5,2014-06-25,210000,E3374185,44,911.7,84.7,5,2,2,2,0,2.0,Y,2005,APART,N,0.0,N,0,,Commonwealth Pointe,FRAME,"Carpet, Linoleum",241.2,1,44,44,44,,No,230.34,95.5,210000,230.34,RE/MAX Real Estate,Royal Lepage Premier Real Estate,,,92.49,624973,"2409 11214 80 Street, Edmonton, Alberta, Canada",,,
39357843,DUPLEX,Edmonton,Kinglet Gardens,616 Kinglet Boulevard,S,299998,T5S 0N8,2023-04-24,307789,E4330662,45,859.93,79.89,5,2,2,2,1,2.1,Y,2021,ST2,S,0.0,N,0,"Over Sized, Single Garage Attached",,FRAME,"Carpet, Vinyl Plank",348.86,3,45,45,45,NBASE,Yes,357.92,102.6,307789,357.92,MaxWell Progressive,Royal Lepage Arteam Realty,3,3,0.0,2222573,"616 Kinglet Boulevard, Edmonton, Alberta, Canada","Kinglet Boulevard NW, Kinglet Gardens, Big Lake, Edmonton, Alberta, T5S 0K5, Canada",53.5747009,-113.6982905
31112402,SF,Edmonton,Ellerslie,7812 8 Avenue SW,S,379900,T6X 0A4,2006-08-28,380000,E3066251,20,1730.94,160.81,8,3,3,2,1,2.1,Y,2006,ST2,S,0.0,Y,0,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",219.48,2,20,16,16,U-FIN,Yes,219.53,100.03,380000,219.53,RE/MAX Elite,MaxWell Polaris,16,46,0.0,523136,"7812 8 Avenue SW, Edmonton, Alberta, Canada","8 Avenue SW, Charlesworth, Southeast, Edmonton, Alberta, T6X 2W7, Canada",53.4255184,-113.3970735
11265783,COND,Edmonton,Belvedere,912 12841 65 Street,S,174900,T5A 4N4,2007-04-29,171000,E3085444,216,678.02,62.99,4,1,1,1,0,1.0,N,1982,APART,W,0.0,N,1,Stall,Burlington Tower,BLOCK,"Carpet, Linoleum",257.96,1,342,328,209,NBASE,No,252.21,97.77,171000,252.21,Century 21 Platinum Realty,Century 21 Platinum Realty,88,,27.96,8321676,"912 12841 65 Street, Edmonton, Alberta, Canada",,,
17963456,SF,Edmonton,Parkallen,10920 68 Avenue,S,339900,T6H 2C1,2008-09-04,327500,E3149867,82,943.99,87.7,5,2,3,2,0,2.0,N,1950,BUNG,S,0.0,N,1,Single Garage Detached,,FRAME,"Ceramic Tile, Hardwood",360.07,2,143,142,82,F-FIN,Yes,346.93,96.35,327500,346.93,MaxWell Devonshire Realty,Macdonald Realty S W Edmonton,25,30,0.0,2041 HW,"10920 68 Avenue, Edmonton, Alberta, Canada","10920, 68 Avenue NW, Parkallen, Greater Strathcona, Edmonton, Alberta, T6H 5Z8, Canada",53.5050335,-113.5131673
14124861,COND,Edmonton,Parkallen,4 6805 112 Street NW,S,57500,T6H 3K2,2001-06-06,57000,E2102377,127,678.13,63.0,4,2,2,1,0,1.0,N,1954,,W,0.0,N,0,Stall,Beau Park,FRAME,"Carpet, Hardwood, Linoleum",84.79,1,127,125,125,,No,84.06,99.13,57000,84.06,MaxWell Challenge Realty,RE/MAX Real Estate Centre,16,,0.0,CD14703,"4 6805 112 Street NW, Edmonton, Alberta, Canada",,,
11836996,COND,Edmonton,Sakaw,25 1415 62 Street,S,249900,T6L 4K1,2007-03-08,257000,E3081803,12,1148.51,106.7,6,3,3,1,1,1.1,N,1981,ST2,S,0.0,Y,0,Stall,Arbour Glen,FRAME,"Carpet, Linoleum",217.59,2,12,11,11,P-FIN,No,223.77,102.84,257000,223.77,Macdonald Realty S W Edmonton,Realty Executives North Star,0,,243.08,8121793,"25 1415 62 Street, Edmonton, Alberta, Canada",,,
30653463,SF,Edmonton,Chambery,18003 105A Street,S,498800,T5X 6J8,2011-10-13,497000,E3278761,13,2233.51,207.5,9,3,5,3,1,3.1,Y,2006,ST2,N,0.0,Y,2,Double Garage Attached,,FRAME,"Carpet, Ceramic Tile, Hardwood",223.33,3,13,13,13,F-FIN,Yes,222.52,99.64,497000,222.52,Century 21 Reward Realty,Marv Sather Real Estate Ltd,99,15,729.92,424996,"18003 105A Street, Edmonton, Alberta, Canada","18003, 105A Street NW, Chambery, Castle Downs, Edmonton, Alberta, T5X 5X3, Canada",53.6429521,-113.5048775
17040593,SF,Edmonton,Holyrood,7919 91 Avenue,S,279900,T5C 1P9,2006-08-10,265000,E3064383,21,1134.52,105.4,6,3,3,1,0,1.0,N,1954,BUNG,N,15.24,N,1,Single Garage Detached,,FRAME,"Carpet, Linoleum",246.71,1,21,20,20,P-FIN,No,233.58,94.68,265000,233.58,RE/MAX Real Estate,Royal Lepage Arteam Realty,27,6,649.96,5112HW,"7919 91 Avenue, Edmonton, Alberta, Canada","7919, 91 Avenue NW, Holyrood, Edmonton, Alberta, T6C 2W1, Canada",53.5256956,-113.4507148
12212940,SF,Edmonton,Bonnie Doon,8853 92 Street,S,197500,T6C 3P9,2006-02-10,193000,E3048792,25,930.0,86.4,4,2,2,1,0,1.0,N,1948,BUNG,W,15.8,Y,2,Double Garage Detached,,FRAME,"Hardwood, See Remarks",212.37,1,25,25,25,,Yes,207.53,97.72,193000,207.53,Century 21 All Stars Realty Ltd,Professional Realty Group,8,13,537.2,170HW,"8853 92 Street, Edmonton, Alberta, Canada","8853, 92 Street NW, Bonnie Doon, French Quarter, Bonnie Doon, Edmonton, Alberta, T6C 3T7, Canada",53.5251353,-113.4679717
